county,district_irn,district_name,building_irn,building_name,grade_levels,open_closed,designated,option_a_academic_distress,option_b_pi_and_title1,academic_distress_school,bottom_20_pi_two_of_three,bottom_20_pi_2122,bottom_20_pi_2223,bottom_20_pi_2324,title1_at_least_20_three_years,title1_share_2223,title1_share_2324,title1_share_2425,title1_average
Franklin,043802,Columbus City Schools District,028290,Oakland Park Alternative Elementary,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,028316,Oakmont Elementary School,K-5,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,028423,Ohio Avenue Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,028530,Olde Orchard Alt Elementary School,K-5;P,Open,no,no,no,no,no,yes,no,no,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,029181,Parkmoor Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,029355,Parsons Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,031740,Ridgeview Middle School,6-8,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,033258,South Mifflin STEM Academy (K-6),K-6;P,Open,no,no,no,no,no,yes,no,no,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,033464,Salem Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,033894,Scottwood Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,034082,Shady Lane Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,034439,Sherwood Middle School,6-8,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,034587,Siebert Elementary School,K-6;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,035063,South High School,7-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,035279,Southwood Elementary School,K-6;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,036053,Stewart Alternative Elementary School,K-6;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,036392,Sullivant Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,037499,Trevitt Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,038091,Valley Forge Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,038190,Valleyview Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,038562,West Broad Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,038828,West Mound Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,039107,Walnut Ridge High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,040162,Wedgewood Middle School,6-8,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,040188,Weinland Park Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,040527,West High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,040725,Westgate Alternative Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,040782,Westmoor Middle School,6-8,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,040964,Whetstone High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,041749,Windsor STEM Academy (K-6),K-6;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,041822,Winterset Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,041947,Woodcrest Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,042184,Woodward Park Middle School,6-8,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,042499,Yorktown Middle School,6-8,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,067728,Briggs High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,067736,Independence High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,067744,Innis Elementary School,K-5,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,067751,Liberty Elementary School,K-5;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,068239,Fort Hayes Arts and Academic HS,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,068528,Beechcroft High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,068536,Centennial High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,068544,Gables Elementary School,K-5,Open,no,no,no,no,no,no,no,no,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,070078,Mifflin Alternative Middle School,6-8,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,070086,Avalon Elementary School,K-3,Open,yes,no,yes,no,yes,yes,yes,no,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,138198,Eastmoor Academy,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,043802,Columbus City Schools District,142034,Columbus Africentric Early College High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.310912122684243,0.300344479266492,0.350180505415162,0.320479035788633
Franklin,044073,Grandview Heights Schools,014100,Grandview Heights High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.047805642633229,0.041269841269841,0.036057692307692,0.041711058736921
Franklin,044073,Grandview Heights Schools,014118,Larson Middle School,4-8,Open,no,no,no,no,no,no,no,no,no,0.047805642633229,0.041269841269841,0.036057692307692,0.041711058736921
Franklin,044073,Grandview Heights Schools,032078,Stevenson Elementary,K-3,Open,no,no,no,no,no,no,no,no,no,0.047805642633229,0.041269841269841,0.036057692307692,0.041711058736921
Franklin,044800,South-Western City,000505,Alton Hall Elementary School,K-4;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,008102,Darbydale Elementary School,H;K;1-4,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,011643,Finland Elementary School,K-4;P,Open,no,no,no,no,no,no,no,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,012328,Franklin Heights High School,9-12,Open,yes,no,yes,no,yes,yes,yes,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,015759,Bolton Crossing Elementary,K-4;P,Open,no,no,no,no,no,no,no,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,017307,East Franklin Elementary School,K-4;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,025379,Monterey Elementary School,K-4,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,030676,Prairie Lincoln Elementary School,K-4,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,030684,Prairie Norton Elementary School,K-4;P,Open,no,no,no,no,no,no,yes,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,031468,Richard Avenue Elementary School,K-4,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,033191,James A Harmon Elementary School,K-4;P,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,034892,JC Sommer Elementary School,K-4,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,036129,Stiles Elementary School,K-4;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,038646,West Franklin Elementary School,K-4,Open,no,no,no,no,no,no,no,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,043026,Highland Park Elementary School,K-4,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,061325,Grove City High School,9-12,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,061333,Westland High School,9-12,Open,yes,no,yes,no,yes,no,yes,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,062182,Pleasant View Middle School,7-8,Open,no,no,no,no,no,no,no,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,062190,Beulah Park Middle School,7-8,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,062208,Finland Middle School,7-8,Open,no,no,no,no,no,no,no,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,062216,Norton Middle School,7-8,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,121525,Buckeye Woods Elementary School,K-4,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,121533,Darby Woods Elementary School,K-4,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,138727,Franklin Woods Intermediate School,5-6,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,138735,Holt Crossing Intermediate School,5-6,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,138743,Galloway Ridge Intermediate School,5-6,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,138750,Park Street Intermediate School,5-6,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,142000,Jackson Middle School,7-8,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,142018,Central Crossing High School,9-12,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044800,South-Western City,152132,Hayes Intermediate School,5-6,Open,no,no,no,no,no,no,no,no,yes,0.199114385651559,0.19939781708694,0.212068244860736,0.203526815866412
Franklin,044933,Upper Arlington City,001644,Barrington Road Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.030625087400364,0.033320266562133,0.036812244359414,0.033585866107303
Franklin,044933,Upper Arlington City,014597,Greensview Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.030625087400364,0.033320266562133,0.036812244359414,0.033585866107303
Franklin,044933,Upper Arlington City,015602,Hastings Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.030625087400364,0.033320266562133,0.036812244359414,0.033585866107303
Franklin,044933,Upper Arlington City,018531,Jones Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.030625087400364,0.033320266562133,0.036812244359414,0.033585866107303
Franklin,044933,Upper Arlington City,019643,The HUB,6-12,Open,no,no,no,no,yes,yes,yes,no,no,0.030625087400364,0.033320266562133,0.036812244359414,0.033585866107303
Franklin,044933,Upper Arlington City,037465,Tremont Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.030625087400364,0.033320266562133,0.036812244359414,0.033585866107303
Franklin,044933,Upper Arlington City,037945,Upper Arlington High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.030625087400364,0.033320266562133,0.036812244359414,0.033585866107303
Franklin,044933,Upper Arlington City,041194,Wickliffe Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.030625087400364,0.033320266562133,0.036812244359414,0.033585866107303
Franklin,044933,Upper Arlington City,041715,Windermere Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.030625087400364,0.033320266562133,0.036812244359414,0.033585866107303
Franklin,045047,Westerville City,006049,Cherrington Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,010504,Emerson Elementary School,1-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,015032,Hanby Building Elementary School,1-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,015651,Hawthorne Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,017053,Huber Ridge Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,019875,Minerva France Elementary School,K-5,Open,no,no,no,no,no,,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,020456,Minerva Park Middle School,6-8,Open,no,no,no,no,no,,,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,039115,Walnut Springs Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,040675,Westerville-South High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,041160,Whittier Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,043091,Blendon Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,061358,Annehurst Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,065557,Pointview Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,066811,Mark Twain Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,066829,Robert Frost Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,067959,Westerville-North High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,099648,McVay Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,099655,Wilder Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,099663,Heritage Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,135327,Genoa Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,146167,Fouse Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,146175,Alcott Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045047,Westerville City,146183,Westerville Central High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.106696818625687,0.116602816597421,0.114422710183621,0.112574115135576
Franklin,045070,Whitehall City,002048,Beechwood Elementary School,2-5,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.283119060927893,0.287285750831415,0.270919421487603,0.280441411082304
Franklin,045070,Whitehall City,010785,Etna Road Elementary School,2-5,Open,no,no,no,no,no,yes,no,no,yes,0.283119060927893,0.287285750831415,0.270919421487603,0.280441411082304
Franklin,045070,Whitehall City,018580,Kae Avenue Elementary School,K-1;P,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.283119060927893,0.287285750831415,0.270919421487603,0.280441411082304
Franklin,045070,Whitehall City,032698,Rosemore Middle School,6-8,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.283119060927893,0.287285750831415,0.270919421487603,0.280441411082304
Franklin,045070,Whitehall City,041020,Whitehall Yearling High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,yes,0.283119060927893,0.287285750831415,0.270919421487603,0.280441411082304
Franklin,045138,Worthington City,003822,Brookside Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,006999,Colonial Hills Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,009511,Phoenix Middle School,7-8,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,010868,Evening Street Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,019514,Perry Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,041624,Wilson Hill Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,042275,Worthington Estates Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,042283,Thomas Worthington High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,042291,Worthingway Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,064089,Worthington Hills Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,086454,Liberty Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,095794,Mccord Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,098079,Granby Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,098087,Worthington Park Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,110460,Slate Hill Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,112094,Worthington Kilbourne High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,112128,Bluffsview Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,045138,Worthington City,118257,Kilbourne Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.07246879334258,0.076719795193658,0.094221629283749,0.081136739273329
Franklin,046946,Canal Winchester Local,004770,Canal Winchester High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.111508379888268,0.118818527634818,0.122121896162528,0.117482934561871
Franklin,046946,Canal Winchester Local,118158,Canal Winchester Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.111508379888268,0.118818527634818,0.122121896162528,0.117482934561871
Franklin,046946,Canal Winchester Local,136911,Indian Trail Elementary School,K-2;P,Open,no,no,no,no,no,no,no,no,no,0.111508379888268,0.118818527634818,0.122121896162528,0.117482934561871
Franklin,046946,Canal Winchester Local,145466,Winchester Trail Elementary,3-5,Open,no,no,no,no,no,no,no,no,no,0.111508379888268,0.118818527634818,0.122121896162528,0.117482934561871
Franklin,046953,Hamilton Local,000118,Hamilton Intermediate School,4-6,Open,no,no,no,no,no,no,no,no,no,0.170802077322562,0.1976401179941,0.219132737504138,0.195858310940267
Franklin,046953,Hamilton Local,014910,Hamilton Elementary School,K-3,Open,no,no,no,no,no,no,no,no,no,0.170802077322562,0.1976401179941,0.219132737504138,0.195858310940267
Franklin,046953,Hamilton Local,014944,Hamilton Township High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.170802077322562,0.1976401179941,0.219132737504138,0.195858310940267
Franklin,046953,Hamilton Local,028407,Hamilton Middle School,7-8,Open,no,no,no,no,no,no,no,no,no,0.170802077322562,0.1976401179941,0.219132737504138,0.195858310940267
Franklin,046961,Gahanna-Jefferson City,005868,Chapelfield Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,013938,Goshen Lane Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,017939,Jefferson Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,020875,Lincoln Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,020883,Lincoln High School,9-12,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,020941,Gahanna East Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,032862,Royal Manor Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,036335,Gahanna West Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,098392,High Point Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,114819,Gahanna South Middle School,6-8,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
Franklin,046961,Gahanna-Jefferson City,120360,Blacklick Elementary School,K-5,Open,no,no,no,no,no,no,no,no,no,0.090151988340621,0.084654439954409,0.078154425612053,0.084320284635694
